10484574, 313475, 316787, 0
173802985, 1916899, 3900633, 0
1006150137, 3705103, 18941982, 0
3510863456, 7698307, 59402395, 0
9263867030, 20042975, 124437930, 0
20847223924, 31884941, 231989778, 0
40478643675, 30688070, 400318244, 0
72710583761, 42513825, 669243610, 0
122380508618, 85358951, 990294074, 0
195491019151, 111088788, 1411812569, 0

12378672,193239315,1089328271,3763869650,9801704700,21838952918,42141292791,75472585851,126512402816,201360447003
